gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSMUSG00000104418	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026479	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004364	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103076	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103525	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101722	1	lincDivg	1.1.1	ENSMUSG00000004364	Cul3	42342	lincDivg	ENSMUSG00000004364	Cul3	42342
ENSMUSG00000090637	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026478	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000110100	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103818	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079138	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042708	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064435	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103543	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099432	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000041144	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119743	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042699	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101262	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042684	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099858	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101337	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000025986	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100213	1	lncgSSinNest	1.1.1	ENSMUSG00000025986	Slc39a10	0	lncgSSinNest	ENSMUSG00000025986	Slc39a10	0
ENSMUSG00000103129	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100160	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101921	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101447	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000081185	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103246	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098876	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100530	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104067	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100033	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075213	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076633	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101996	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000096973	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064943	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100866	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101721	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099376	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097883	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076043	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099698	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056763	27	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099454	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051616	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSMUSG00000099627	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099577	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099882	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101760	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102356	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099608	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000099864	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075839	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100451	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000099941	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075589	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100816	1	lincSSup	1.1.1	ENSMUSG00000026109	Tmeff2	82946	lincSSup	ENSMUSG00000026109	Tmeff2	82946
ENSMUSG00000042671	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100945	1	lncgASexNest	1.1.1	ENSMUSG00000042671	Rgs8	0	lncgASexNest	ENSMUSG00000042671	Rgs8	0
ENSMUSG00000102404	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100334	1	lincDivg	1.1.1	ENSMUSG00000026475	Rgs16	2520	lincDivg	ENSMUSG00000026475	Rgs16	2520
ENSMUSG00000026109	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026475	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099568	1	lncgASexOvlp	1.1.1	ENSMUSG00000026475	Rgs16	0	lncgASexOvlp	ENSMUSG00000026475	Rgs16	0
ENSMUSG00000100671	1	lncgSSinNest	1.1.1	ENSMUSG00000026109	Tmeff2	0	lncgSSinNest	ENSMUSG00000026109	Tmeff2	0
ENSMUSG00002075527	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101242	1	lncgASinNest	1.1.1	ENSMUSG00000026109	Tmeff2	0	lncgASinNest	ENSMUSG00000026109	Tmeff2	0
ENSMUSG00000099924	1	lncgSSinNest	1.1.1	ENSMUSG00000026109	Tmeff2	0	lncgSSinNest	ENSMUSG00000026109	Tmeff2	0
ENSMUSG00000099625	1	lincSSdw	1.1.1	ENSMUSG00000026109	Tmeff2	7951	lincSSdw	ENSMUSG00000026109	Tmeff2	7951
ENSMUSG00000101799	1	lncgASinCont	1.1.1	ENSMUSG00000045954	Cavin2	0	lncgASinCont	ENSMUSG00000045954	Cavin2	0
ENSMUSG00000045954	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099741	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101702	1	lincSSdw	1.1.1	ENSMUSG00000026107	Nabp1	6931	lincSSdw	ENSMUSG00000026107	Nabp1	6931
ENSMUSG00000066800	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100183	1	lncgSSinNest	1.1.1	ENSMUSG00000066800	Rnasel	0	lncgSSinNest	ENSMUSG00000066800	Rnasel	0
ENSMUSG00000067851	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076532	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102556	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038608	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042501	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103810	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000083422	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119312	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042641	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000081417	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103448	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103192	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104488	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100212	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102721	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100648	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076499	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099949	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099918	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045968	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043282	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102459	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047053	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099227	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026107	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099413	2	lincSSup	n.1.1	ENSMUSG00000026107	Nabp1	28661	lincSSup;lincSSup	ENSMUSG00000026107;ENSMUSG00000026107	Nabp1;Nabp1	28661;31080
ENSMUSG00000103424	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000054976	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104029	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101986	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087008	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100561	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103571	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098797	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026473	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100014	1	lincSSdw	1.1.1	ENSMUSG00000026473	Glul	29503	lincSSdw	ENSMUSG00000026473	Glul	29503
ENSMUSG00000101903	2	lincConv	n.1.1	ENSMUSG00000026473	Glul	93673	lincConv;lincConv	ENSMUSG00000026473;ENSMUSG00000026473	Glul;Glul	93673;93829
ENSMUSG00000055980	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100502	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000022591	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088669	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000066797	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048960	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099933	1	lincConv	1.1.1	ENSMUSG00000066797	Zfp648	35832	lincConv	ENSMUSG00000066797	Zfp648	35832
ENSMUSG00000100221	2	lincSSdw	n.1.1	ENSMUSG00000066797	Zfp648	50000	lincSSdw;lincSSdw	ENSMUSG00000066797;ENSMUSG00000066797	Zfp648;Zfp648	50000;51314
ENSMUSG00002076439	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100031	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000077318	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101827	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103494	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026142	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104493	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100786	1	lncgASinNest	1.1.1	ENSMUSG00000026142	Rhbdd1	0	lncgASinNest	ENSMUSG00000026142	Rhbdd1	0
ENSMUSG00002075724	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000067158	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079465	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075966	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004110	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097564	3	lncgASexOvlp_n.1.n	n.1.n	ENSMUSG00000026150	Mff	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp	ENSMUSG00000026150;ENSMUSG00000079465;ENSMUSG00000026150	Mff;Col4a3;Mff	0;0;0
ENSMUSG00000101880	1	lincSSdw	1.1.1	ENSMUSG00000056708	Ier5	39182	lincSSdw	ENSMUSG00000056708	Ier5	39182
ENSMUSG00000101433	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000096950	1	lincSSdw	1.1.1	ENSMUSG00000056708	Ier5	13095	lincSSdw	ENSMUSG00000056708	Ier5	13095
ENSMUSG00000056708	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026471	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000057715	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026470	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103825	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099845	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103561	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101610	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104181	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118923	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098555	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097628	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098163	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097171	1	lincSSup	1.1.1	ENSMUSG00000016918	Sulf1	19187	lincSSup	ENSMUSG00000016918	Sulf1	19187
ENSMUSG00000101314	1	lincDivg	1.1.1	ENSMUSG00000016918	Sulf1	21101	lincDivg	ENSMUSG00000016918	Sulf1	21101
ENSMUSG00000033722	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103670	1	lncgASexOvlp	1.1.1	ENSMUSG00000033722	BC034090	0	lncgASexOvlp	ENSMUSG00000033722	BC034090	0
ENSMUSG00000026150	16	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101450	1	lncgSSinNest	1.1.1	ENSMUSG00000026150	Mff	0	lncgSSinNest	ENSMUSG00000026150	Mff	0
ENSMUSG00000026149	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000114299	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099771	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102280	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100170	1	lincSSup	1.1.1	ENSMUSG00000026159	Agfg1	19106	lincSSup	ENSMUSG00000026159	Agfg1	19106
ENSMUSG00000100744	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002074851	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026469	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076398	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000018417	15	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101724	1	lncgSSinNest	1.1.1	ENSMUSG00000018417	Myo1b	0	lncgSSinNest	ENSMUSG00000018417	Myo1b	0
ENSMUSG00000100313	1	lncgSSinNest	1.1.1	ENSMUSG00000018417	Myo1b	0	lncgSSinNest	ENSMUSG00000018417	Myo1b	0
ENSMUSG00000100696	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075355	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000072324	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026490	18	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000033701	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102194	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103636	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026468	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103180	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000062939	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101628	1	lncgSSexOvlp	1.1.1	ENSMUSG00000026104	Stat1	0	lncgSSexOvlp	ENSMUSG00000026104	Stat1	0
ENSMUSG00000078291	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000109599	1	lincConv	1.1.1	ENSMUSG00000062939	Stat4	932	lincConv	ENSMUSG00000062939	Stat4	932
ENSMUSG00000033684	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102299	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102558	1	lncgASinOvlp	1.1.1	ENSMUSG00000033671	Cep350	0	lncgASinOvlp	ENSMUSG00000033671	Cep350	0
ENSMUSG00000016918	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000033671	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103717	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103771	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102837	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000077419	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102833	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026489	17	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104520	2	lincSSup	n.1.1	ENSMUSG00000026489	Coq8a	12332	lincSSup;lincSSup	ENSMUSG00000026489;ENSMUSG00000026489	Coq8a;Coq8a	2701;12332
ENSMUSG00000025938	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026159	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104518	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000069620	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099498	1	lincConv	1.1.1	ENSMUSG00000042414	Prdm14	34795	lincConv	ENSMUSG00000042414	Prdm14	34795
ENSMUSG00000113880	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113973	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113846	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113084	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042414	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113925	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000114011	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113097	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101784	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038496	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100432	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100190	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000113267	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104423	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101315	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099691	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026166	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101173	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064302	30	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000077257	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000107722	2	lncgASinNest	n.1.1	ENSMUSG00000064302	Clasp1	0	lncgASinNest;lncgASinNest	ENSMUSG00000064302;ENSMUSG00000064302	Clasp1;Clasp1	0;0
ENSMUSG00000080542	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100770	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053161	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101896	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075005	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026466	10	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102964	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026380	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076551	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101624	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088363	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100040	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000010609	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000055676	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000026163	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000079140	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104374	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104219	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100580	2	unclassified	unclassified	NA	NA	NA	unclassified;unclassified	NA	NA	NA
ENSMUSG00000038855	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076780	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104388	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000077736	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103123	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103772	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000053963	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104210	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102608	1	lincSSup	1.1.1	ENSMUSG00000053963	Stum	25274	lincSSup	ENSMUSG00000053963	Stum	25274
ENSMUSG00000045658	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000050565	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102750	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101934	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098851	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000015484	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048402	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098273	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097408	1	lincDivg	1.1.1	ENSMUSG00000048402	Gli2	4850	lincDivg	ENSMUSG00000048402	Gli2	4850
ENSMUSG00000096939	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000100767	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000099860	1	lincSSdw	1.1.1	ENSMUSG00000037035	Inhbb	88632	lincSSdw	ENSMUSG00000037035	Inhbb	88632
ENSMUSG00000101179	2	lincConv	n.1.1	ENSMUSG00000037035	Inhbb	29884	lincConv;lincConv	ENSMUSG00000037035;ENSMUSG00000037035	Inhbb;Inhbb	76892;29884
ENSMUSG00000037035	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036766	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104396	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102481	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005886	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000093254	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000004451	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101437	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103506	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098447	1	lncgASexOvlp	1.1.1	ENSMUSG00000098923	Tmem185b	0	lncgASexOvlp	ENSMUSG00000098923	Tmem185b	0
ENSMUSG00000103495	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076346	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102639	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098923	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104170	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087782	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101731	2	lincConv	n.1.1	ENSMUSG00000098923	Tmem185b	1310	lincConv;lincConv	ENSMUSG00000098923;ENSMUSG00000098923	Tmem185b;Tmem185b	497;1310
ENSMUSG00000103085	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000084505	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102664	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000101476	1	lincDivg	1.1.1	ENSMUSG00000005886	Ncoa2	1987	lincDivg	ENSMUSG00000005886	Ncoa2	1987
