lncRNAid_Homo_sapiens	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSG00000231648	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000287220	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	1	one_to_one	lncgDivg	ENSMUSG00000121086	1
ENSG00000232812	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000236950	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000287046	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000230937	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000287902	1	many_to_many_DifferentNumber	ENSMUSG00000097850;ENSMUSG00000103692;ENSMUSG00000121086	0	NA	NA	NA	0
ENSG00000224260	1	many_to_one	ENSMUSG00000120108	0	NA	NA	NA	0
ENSG00000261453	1	many_to_one	ENSMUSG00000120108	0	NA	NA	NA	0
ENSG00000259815	1	many_to_one	ENSMUSG00000120108	0	NA	NA	NA	0
ENSG00000232537	1	many_to_one	ENSMUSG00000120108	0	NA	NA	NA	0
ENSG00000286198	1	many_to_one	ENSMUSG00000120108	0	NA	NA	NA	0
ENSG00000225172	1	many_to_many_DifferentNumber	ENSMUSG00000098045;ENSMUSG00000098145	0	NA	NA	NA	1
ENSG00000235492	1	many_to_many_DifferentNumber	ENSMUSG00000098045;ENSMUSG00000098145	0	NA	NA	NA	1
ENSG00000231718	1	many_to_many_DifferentNumber	ENSMUSG00000098045;ENSMUSG00000098145	0	NA	NA	NA	1
ENSG00000290125	1	many_to_many_DifferentNumber	ENSMUSG00000098045;ENSMUSG00000098145	0	NA	NA	NA	1
ENSG00000233410	1	many_to_many_DifferentNumber	ENSMUSG00000102142;ENSMUSG00000098206;ENSMUSG00000098243	0	NA	NA	NA	1
ENSG00000286541	1	many_to_many_DifferentNumber	ENSMUSG00000102142;ENSMUSG00000098206;ENSMUSG00000098243	0	NA	NA	NA	1
ENSG00000261573	1	many_to_many_DifferentNumber	ENSMUSG00000102142;ENSMUSG00000098206;ENSMUSG00000098243	0	NA	NA	NA	1
ENSG00000229989	1	many_to_many_DifferentNumber	ENSMUSG00000102142;ENSMUSG00000098206;ENSMUSG00000098243	1	one_to_many	lincConv	ENSMUSG00000098206;ENSMUSG00000098243	1
ENSG00000229242	1	many_to_many_DifferentNumber	ENSMUSG00000103961;ENSMUSG00000103577	0	NA	NA	NA	1
ENSG00000233620	1	many_to_many_DifferentNumber	ENSMUSG00000103961;ENSMUSG00000103577	0	NA	NA	NA	1
ENSG00000236292	1	many_to_many_DifferentNumber	ENSMUSG00000103961;ENSMUSG00000103577	0	NA	NA	NA	1
ENSG00000228470	1	one_to_one	ENSMUSG00000104435	0	NA	NA	NA	0
ENSG00000229983	1	one_to_many	ENSMUSG00000103114;ENSMUSG00000103517	1	one_to_one	lincSS.dw	ENSMUSG00000103517	1
ENSG00000224286	1	many_to_one	ENSMUSG00000101869	0	NA	NA	NA	1
ENSG00000231407	1	many_to_one	ENSMUSG00000101869	0	NA	NA	NA	1
ENSG00000227630	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000228830	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	1	one_to_one	lncgDivg	ENSMUSG00000120101	1
ENSG00000224939	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000272362	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	0
ENSG00000228044	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000241475	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000282097	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000237520	1	many_to_many_DifferentNumber	ENSMUSG00000110498;ENSMUSG00000120101	0	NA	NA	NA	1
ENSG00000273416	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	0
ENSG00000279261	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000286263	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000230628	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000258082	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000238005	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000289377	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	0	NA	NA	NA	1
ENSG00000280587	1	many_to_many_DifferentNumber	ENSMUSG00000110626;ENSMUSG00000120025;ENSMUSG00000110697	1	one_to_one	lincSS.dw	ENSMUSG00000110697	1
ENSG00000177800	1	one_to_many	ENSMUSG00000110599;ENSMUSG00000110684	1	one_to_many	lincSS.up	ENSMUSG00000110684;ENSMUSG00000110599	1
ENSG00000282111	1	many_to_many_DifferentNumber	ENSMUSG00000110467;ENSMUSG00000097203	0	NA	NA	NA	1
ENSG00000236975	1	many_to_many_DifferentNumber	ENSMUSG00000110467;ENSMUSG00000097203	1	many_to_one	lincDivg	ENSMUSG00000097203	1
ENSG00000233920	1	many_to_many_DifferentNumber	ENSMUSG00000110467;ENSMUSG00000097203	1	many_to_one	lincDivg	ENSMUSG00000097203	1
ENSG00000177788	1	many_to_many_DifferentNumber	ENSMUSG00000110467;ENSMUSG00000097203	0	NA	NA	NA	1
ENSG00000287633	1	many_to_one	ENSMUSG00000097060	0	NA	NA	NA	1
ENSG00000230404	1	many_to_one	ENSMUSG00000097060	0	NA	NA	NA	1
ENSG00000288760	1	many_to_one	ENSMUSG00000097060	0	NA	NA	NA	1
ENSG00000225063	1	one_to_one	ENSMUSG00000100658	1	one_to_one	lncgDivg	ENSMUSG00000090079	1
ENSG00000238224	1	many_to_one	ENSMUSG00000089713	1	many_to_one	lncgDivg	ENSMUSG00000089713	0
ENSG00000231612	1	many_to_one	ENSMUSG00000089713	1	many_to_one	lncgDivg	ENSMUSG00000089713	0
ENSG00000232192	1	many_to_one	ENSMUSG00000089713	1	many_to_one	lncgDivg	ENSMUSG00000089713	1
ENSG00000225233	1	many_to_many_sameNumber	ENSMUSG00000103510;ENSMUSG00000120782	0	NA	NA	NA	1
ENSG00000228255	1	many_to_many_sameNumber	ENSMUSG00000103510;ENSMUSG00000120782	0	NA	NA	NA	1
ENSG00000281664	1	many_to_many_DifferentNumber	ENSMUSG00000099404;ENSMUSG00000103644;ENSMUSG00000103963;ENSMUSG00000079045;ENSMUSG00000119953	0	NA	NA	NA	1
ENSG00000230461	1	many_to_many_DifferentNumber	ENSMUSG00000099404;ENSMUSG00000103644;ENSMUSG00000103963;ENSMUSG00000079045;ENSMUSG00000119953	1	many_to_many_strict	lncgDivg	ENSMUSG00000119953;ENSMUSG00000079045;ENSMUSG00000099404	1
ENSG00000282849	1	one_to_many	ENSMUSG00000104414;ENSMUSG00000120728	1	one_to_one	lincSS.dw	ENSMUSG00000104414	1
ENSG00000281453	1	many_to_one	ENSMUSG00000103690	0	NA	NA	NA	1
ENSG00000228208	1	many_to_one	ENSMUSG00000103690	1	one_to_one	lincSS.dw	ENSMUSG00000103690	1
ENSG00000225561	1	many_to_many_sameNumber	ENSMUSG00000103449;ENSMUSG00000119954	0	NA	NA	NA	0
ENSG00000228063	1	many_to_many_sameNumber	ENSMUSG00000103449;ENSMUSG00000119954	0	NA	NA	NA	1
ENSG00000235152	1	many_to_one	ENSMUSG00000120810	0	NA	NA	NA	0
ENSG00000226758	1	many_to_one	ENSMUSG00000120810	0	NA	NA	NA	0
ENSG00000236372	1	many_to_one	ENSMUSG00000086694	0	NA	NA	NA	0
ENSG00000286071	1	many_to_one	ENSMUSG00000086694	1	one_to_one	lncgDivg	ENSMUSG00000086694	0
ENSG00000237980	1	one_to_one	ENSMUSG00000102777	1	one_to_one	lincSS.dw	ENSMUSG00000102777	0
ENSG00000231057	1	one_to_one	ENSMUSG00000102840	1	one_to_one	lncgDivg	ENSMUSG00000102840	1
ENSG00000226868	1	one_to_one	ENSMUSG00000121164	0	NA	NA	NA	1
ENSG00000227006	1	many_to_many_sameNumber	ENSMUSG00000089745;ENSMUSG00000089820	1	many_to_many_strict	lncgDivg	ENSMUSG00000089820;ENSMUSG00000089745	0
ENSG00000224407	1	many_to_many_sameNumber	ENSMUSG00000089745;ENSMUSG00000089820	1	many_to_many_strict	lncgDivg	ENSMUSG00000089820;ENSMUSG00000089745	1
ENSG00000273093	1	many_to_many_sameNumber	ENSMUSG00000097448;ENSMUSG00000097113	1	one_to_many	lincSS.dw	ENSMUSG00000097113;ENSMUSG00000097448	1
ENSG00000203721	1	many_to_many_sameNumber	ENSMUSG00000097448;ENSMUSG00000097113	0	NA	NA	NA	1
ENSG00000224535	1	many_to_many_sameNumber	ENSMUSG00000103174;ENSMUSG00000073478	1	one_to_one	lincConv	ENSMUSG00000103174	0
ENSG00000260805	1	many_to_many_sameNumber	ENSMUSG00000103174;ENSMUSG00000073478	1	one_to_one	lincDivg	ENSMUSG00000073478	0
ENSG00000228686	1	many_to_one	ENSMUSG00000047661	0	NA	NA	NA	0
ENSG00000236021	1	many_to_one	ENSMUSG00000047661	0	NA	NA	NA	1
ENSG00000287921	1	many_to_one	ENSMUSG00000110698	0	NA	NA	NA	0
ENSG00000286666	1	many_to_one	ENSMUSG00000110698	0	NA	NA	NA	0
ENSG00000231605	1	many_to_many_sameNumber	ENSMUSG00000097196;ENSMUSG00000102484	0	NA	NA	NA	1
ENSG00000272205	1	many_to_many_sameNumber	ENSMUSG00000097196;ENSMUSG00000102484	1	one_to_one	lncgDivg	ENSMUSG00000097196	1
ENSG00000289305	1	one_to_one	ENSMUSG00000120218	0	NA	NA	NA	0
ENSG00000286774	1	one_to_one	ENSMUSG00000120908	1	one_to_one	lincSS.dw	ENSMUSG00000120908	0
ENSG00000236719	1	one_to_one	ENSMUSG00000073535	1	one_to_one	lincDivg	ENSMUSG00000073535	0
ENSG00000227043	1	one_to_one	ENSMUSG00000110704	0	NA	NA	NA	0
ENSG00000273198	1	many_to_one	ENSMUSG00000097754	0	NA	NA	NA	1
ENSG00000288562	1	many_to_one	ENSMUSG00000097754	1	one_to_one	lincConv	ENSMUSG00000097754	1
ENSG00000229739	1	one_to_one	ENSMUSG00000099447	1	one_to_one	lncgConv	ENSMUSG00000099447	1
ENSG00000224358	1	one_to_one	ENSMUSG00000121275	1	one_to_one	lncgDivg	ENSMUSG00000121275	0
ENSG00000226088	1	one_to_one	ENSMUSG00000028177	0	NA	NA	NA	1
ENSG00000271992	1	many_to_one	ENSMUSG00000106632	0	NA	NA	NA	0
ENSG00000229051	1	many_to_one	ENSMUSG00000106632	1	one_to_one	lincConv	ENSMUSG00000106632	0
ENSG00000197880	1	one_to_one	ENSMUSG00000121154	0	NA	NA	NA	1
ENSG00000230260	1	one_to_many	ENSMUSG00000104436;ENSMUSG00000104900	1	one_to_one	lncgDivg	ENSMUSG00000103844	0
ENSG00000286496	1	many_to_one	ENSMUSG00000103079	0	NA	NA	NA	1
ENSG00000287516	1	many_to_one	ENSMUSG00000103079	0	NA	NA	NA	1
ENSG00000272668	1	one_to_one	ENSMUSG00000085184	0	NA	NA	NA	0
ENSG00000287040	1	many_to_one	ENSMUSG00000120125	0	NA	NA	NA	1
ENSG00000290105	1	many_to_one	ENSMUSG00000120125	0	NA	NA	NA	1
ENSG00000203620	1	many_to_one	ENSMUSG00000086369	1	one_to_one	lincSS.up	ENSMUSG00000086369	0
ENSG00000269967	1	many_to_one	ENSMUSG00000086369	0	NA	NA	NA	1
ENSG00000235933	1	one_to_many	ENSMUSG00000104737;ENSMUSG00000104693	0	NA	NA	NA	0
ENSG00000287217	1	one_to_many	ENSMUSG00000106070;ENSMUSG00000105642	1	one_to_one	lincDivg	ENSMUSG00000106070	0
ENSG00000289234	1	many_to_one	ENSMUSG00000072893	1	one_to_one	lncgDivg	ENSMUSG00000072893	0
ENSG00000289728	1	many_to_one	ENSMUSG00000072893	0	NA	NA	NA	0
ENSG00000237390	1	one_to_many	ENSMUSG00000097280;ENSMUSG00000096935	0	NA	NA	NA	1
ENSG00000125462	1	one_to_many	ENSMUSG00000097428;ENSMUSG00000097156	1	one_to_one	lincSS.dw	ENSMUSG00000097428	1
ENSG00000237424	1	one_to_one	ENSMUSG00000085399	1	one_to_one	lncgDivg	ENSMUSG00000085399	1
ENSG00000224409	1	one_to_one	ENSMUSG00000087575	0	NA	NA	NA	0
ENSG00000225919	1	one_to_one	ENSMUSG00000110629	0	NA	NA	NA	0
ENSG00000284928	1	one_to_one	ENSMUSG00000086385	0	NA	NA	NA	0
ENSG00000282843	1	one_to_one	ENSMUSG00000087045	0	NA	NA	NA	0
ENSG00000282057	1	many_to_one	ENSMUSG00000097183	0	NA	NA	NA	1
ENSG00000272691	1	many_to_one	ENSMUSG00000097183	0	NA	NA	NA	1
ENSG00000228035	1	many_to_one	ENSMUSG00000086745	0	NA	NA	NA	1
ENSG00000233730	1	many_to_one	ENSMUSG00000086745	0	NA	NA	NA	1
ENSG00000285698	1	one_to_many	ENSMUSG00000106121;ENSMUSG00000104619;ENSMUSG00000105570	1	one_to_one	lncgSS.dw	ENSMUSG00000106121	1
ENSG00000287103	1	one_to_many	ENSMUSG00000089916;ENSMUSG00000105151;ENSMUSG00000105966;ENSMUSG00000105891	1	one_to_one	lincSS.up	ENSMUSG00000105966	1
ENSG00000231791	1	one_to_one	ENSMUSG00000120556	0	NA	NA	NA	1
ENSG00000271387	1	many_to_one	ENSMUSG00000100685	1	one_to_one	lncgDivg	ENSMUSG00000100685	1
ENSG00000286655	1	many_to_one	ENSMUSG00000100685	0	NA	NA	NA	1
ENSG00000232895	1	one_to_one	ENSMUSG00000104925	0	NA	NA	NA	0
ENSG00000232184	1	many_to_one	ENSMUSG00000097892	0	NA	NA	NA	1
ENSG00000228939	1	many_to_one	ENSMUSG00000097892	0	NA	NA	NA	1
ENSG00000289055	1	many_to_one	ENSMUSG00000097892	1	one_to_one	lncgDivg	ENSMUSG00000097892	1
ENSG00000286486	1	many_to_many_sameNumber	ENSMUSG00000102432;ENSMUSG00000103043	1	many_to_many_strict	lincSS.dw	ENSMUSG00000103043;ENSMUSG00000102432	1
ENSG00000237759	1	many_to_many_sameNumber	ENSMUSG00000102432;ENSMUSG00000103043	1	many_to_many_strict	lincSS.dw	ENSMUSG00000103043;ENSMUSG00000102432	1
ENSG00000229960	1	many_to_many_DifferentNumber	ENSMUSG00000102885;ENSMUSG00000101746	0	NA	NA	NA	1
ENSG00000287531	1	many_to_many_DifferentNumber	ENSMUSG00000102885;ENSMUSG00000101746	0	NA	NA	NA	1
ENSG00000289439	1	many_to_many_DifferentNumber	ENSMUSG00000102885;ENSMUSG00000101746	1	one_to_one	lincDivg	ENSMUSG00000101746	1
ENSG00000223635	1	one_to_one	ENSMUSG00000110615	0	NA	NA	NA	1
ENSG00000272100	1	many_to_one	ENSMUSG00000084968	0	NA	NA	NA	1
ENSG00000287078	1	many_to_one	ENSMUSG00000084968	0	NA	NA	NA	1
ENSG00000283445	1	one_to_one	ENSMUSG00000086251	0	NA	NA	NA	1
ENSG00000276255	1	one_to_one	ENSMUSG00000120286	0	NA	NA	NA	1
ENSG00000162913	1	one_to_one	ENSMUSG00000072902	1	many_to_one	lncgDivg	ENSMUSG00000072902	1
ENSG00000288982	1	one_to_one	ENSMUSG00000087016	0	NA	NA	NA	0
ENSG00000233427	1	one_to_many	ENSMUSG00000084869;ENSMUSG00000070717	0	NA	NA	NA	1
ENSG00000260505	1	one_to_one	ENSMUSG00000103942	0	NA	NA	NA	1
ENSG00000231529	1	many_to_many_DifferentNumber	ENSMUSG00000102784;ENSMUSG00000103478;ENSMUSG00000104461	1	one_to_many	lincDivg	ENSMUSG00000103478;ENSMUSG00000104461	1
ENSG00000226927	1	many_to_many_DifferentNumber	ENSMUSG00000102784;ENSMUSG00000103478;ENSMUSG00000104461	0	NA	NA	NA	1
ENSG00000234741	1	one_to_many	ENSMUSG00000104016;ENSMUSG00000053332	0	NA	NA	NA	1
ENSG00000237556	1	many_to_one	ENSMUSG00000074346	1	many_to_one	lncgDivg	ENSMUSG00000074346	1
ENSG00000231437	1	many_to_one	ENSMUSG00000074346	1	many_to_one	lncgDivg	ENSMUSG00000074346	0
ENSG00000232558	1	many_to_one	ENSMUSG00000051788	0	NA	NA	NA	1
ENSG00000231246	1	many_to_one	ENSMUSG00000051788	1	one_to_one	lincDivg	ENSMUSG00000051788	0
ENSG00000273010	1	one_to_one	ENSMUSG00000120716	1	one_to_one	lncgDivg	ENSMUSG00000120716	1
ENSG00000228013	1	one_to_one	ENSMUSG00000105941	1	one_to_one	lncgDivg	ENSMUSG00000105941	0
ENSG00000236065	1	one_to_many	ENSMUSG00000120256;ENSMUSG00000085085	0	NA	NA	NA	1
ENSG00000254942	1	many_to_one	ENSMUSG00000119942	0	NA	NA	NA	1
ENSG00000290117	1	many_to_one	ENSMUSG00000119942	0	NA	NA	NA	0
ENSG00000224969	1	one_to_one	ENSMUSG00000120951	1	one_to_one	lncgDivg	ENSMUSG00000078349	1
ENSG00000198711	1	many_to_many_DifferentNumber	ENSMUSG00000086940;ENSMUSG00000120102	1	many_to_one	lncgDivg	ENSMUSG00000085581	0
ENSG00000232245	1	many_to_many_DifferentNumber	ENSMUSG00000086940;ENSMUSG00000120102	1	many_to_one	lncgDivg	ENSMUSG00000085581	0
ENSG00000287582	1	many_to_many_DifferentNumber	ENSMUSG00000086940;ENSMUSG00000120102	1	one_to_many	lincSS.up	ENSMUSG00000086940;ENSMUSG00000120102	0
ENSG00000225632	1	many_to_many_DifferentNumber	ENSMUSG00000086940;ENSMUSG00000120102	1	many_to_one	lncgDivg	ENSMUSG00000085581	0
ENSG00000235741	1	one_to_one	ENSMUSG00000120181	1	one_to_one	lincDivg	ENSMUSG00000120181	0
ENSG00000229780	1	one_to_one	ENSMUSG00000042579	1	one_to_one	lncgDivg	ENSMUSG00000042579	0
ENSG00000227764	1	one_to_one	ENSMUSG00000055833	0	NA	NA	NA	0
ENSG00000224901	1	one_to_one	ENSMUSG00000099808	0	NA	NA	NA	1
ENSG00000260460	1	many_to_many_sameNumber	ENSMUSG00000120121;ENSMUSG00000120112	0	NA	NA	NA	1
ENSG00000288835	1	many_to_many_sameNumber	ENSMUSG00000120121;ENSMUSG00000120112	1	one_to_many	lncgDivg	ENSMUSG00000120112;ENSMUSG00000120121	1
ENSG00000261664	1	one_to_one	ENSMUSG00000085873	1	one_to_one	lncgDivg	ENSMUSG00000085873	1
ENSG00000285812	1	many_to_one	ENSMUSG00000086549	0	NA	NA	NA	0
ENSG00000223823	1	many_to_one	ENSMUSG00000086549	0	NA	NA	NA	0
ENSG00000272141	1	many_to_one	ENSMUSG00000086549	1	one_to_one	lncgSS.up	ENSMUSG00000086549	0
ENSG00000233069	1	one_to_one	ENSMUSG00000120622	1	one_to_one	lncgDivg	ENSMUSG00000120622	0
ENSG00000287192	1	one_to_one	ENSMUSG00000085823	1	one_to_one	lncgDivg	ENSMUSG00000084804	0
ENSG00000272864	1	one_to_one	ENSMUSG00000103204	0	NA	NA	NA	0
ENSG00000229191	1	many_to_many_sameNumber	ENSMUSG00000102717;ENSMUSG00000086264	1	one_to_one	lncgDivg	ENSMUSG00000086264	1
ENSG00000234132	1	many_to_many_sameNumber	ENSMUSG00000102717;ENSMUSG00000086264	0	NA	NA	NA	1
ENSG00000287197	1	one_to_one	ENSMUSG00000101126	1	one_to_one	lncgDivg	ENSMUSG00000101126	0
ENSG00000249602	1	many_to_one	ENSMUSG00000106032	0	NA	NA	NA	1
ENSG00000268288	1	many_to_one	ENSMUSG00000106032	0	NA	NA	NA	1
ENSG00000269489	1	many_to_one	ENSMUSG00000097515	0	NA	NA	NA	1
ENSG00000203288	1	many_to_one	ENSMUSG00000097515	1	one_to_one	lncgDivg	ENSMUSG00000097515	1
ENSG00000234614	1	one_to_one	ENSMUSG00000105708	0	NA	NA	NA	1
ENSG00000284640	1	one_to_one	ENSMUSG00000085334	0	NA	NA	NA	0
ENSG00000226969	1	one_to_one	ENSMUSG00000098729	1	many_to_one	lncgDivg	ENSMUSG00000098729	1
ENSG00000233485	1	many_to_many_DifferentNumber	ENSMUSG00000100396;ENSMUSG00000085922	1	many_to_one	lncgDivg	ENSMUSG00000085424	1
ENSG00000236045	1	many_to_many_DifferentNumber	ENSMUSG00000100396;ENSMUSG00000085922	1	many_to_one	lncgDivg	ENSMUSG00000085424	1
ENSG00000228140	1	many_to_many_DifferentNumber	ENSMUSG00000100396;ENSMUSG00000085922	1	one_to_one	lncgDivg	ENSMUSG00000100396	0
ENSG00000229956	1	one_to_many	ENSMUSG00000086708;ENSMUSG00000105834	0	NA	NA	NA	1
ENSG00000259357	1	many_to_one	ENSMUSG00000093424	1	many_to_one	lncgDivg	ENSMUSG00000093424	1
ENSG00000231073	1	many_to_one	ENSMUSG00000093424	1	many_to_one	lncgDivg	ENSMUSG00000093424	1
ENSG00000248458	1	one_to_one	ENSMUSG00000085181	0	NA	NA	NA	1
ENSG00000289962	1	many_to_one	ENSMUSG00000056699	0	NA	NA	NA	0
ENSG00000234476	1	many_to_one	ENSMUSG00000056699	1	one_to_one	lincSS.up	ENSMUSG00000056699	0
ENSG00000285873	1	one_to_many	ENSMUSG00000085542;ENSMUSG00000087417;ENSMUSG00000085833	0	NA	NA	NA	1
ENSG00000272030	1	one_to_one	ENSMUSG00000120231	0	NA	NA	NA	0
ENSG00000237292	1	many_to_many_DifferentNumber	ENSMUSG00000101880;ENSMUSG00000096950;ENSMUSG00000120457	1	one_to_many	lincSS.dw	ENSMUSG00000096950;ENSMUSG00000120457;ENSMUSG00000101880	1
ENSG00000179452	1	many_to_many_DifferentNumber	ENSMUSG00000101880;ENSMUSG00000096950;ENSMUSG00000120457	0	NA	NA	NA	1
ENSG00000225359	1	one_to_one	ENSMUSG00000120197	1	one_to_one	lincConv	ENSMUSG00000120197	1
ENSG00000225315	1	one_to_one	ENSMUSG00000120823	0	NA	NA	NA	1
ENSG00000290006	1	one_to_one	ENSMUSG00000120544	1	one_to_one	lncgSS.up	ENSMUSG00000120544	0
ENSG00000260063	1	many_to_one	ENSMUSG00000084789	0	NA	NA	NA	0
ENSG00000289452	1	many_to_one	ENSMUSG00000084789	1	one_to_one	lincConv	ENSMUSG00000084789	0
ENSG00000230630	1	many_to_one	ENSMUSG00000103393	1	many_to_many_strict	lncgDivg	ENSMUSG00000090260;ENSMUSG00000078190	1
ENSG00000287336	1	many_to_one	ENSMUSG00000103393	1	many_to_many_strict	lncgDivg	ENSMUSG00000090260;ENSMUSG00000078190	1
ENSG00000229528	1	many_to_one	ENSMUSG00000110389	0	NA	NA	NA	0
ENSG00000286668	1	many_to_one	ENSMUSG00000110389	0	NA	NA	NA	0
ENSG00000287282	1	many_to_many_DifferentNumber	ENSMUSG00000102897;ENSMUSG00000102163	0	NA	NA	NA	0
ENSG00000225826	1	many_to_many_DifferentNumber	ENSMUSG00000102897;ENSMUSG00000102163	1	one_to_many	lincDivg	ENSMUSG00000102897;ENSMUSG00000102163	0
ENSG00000287831	1	many_to_many_DifferentNumber	ENSMUSG00000102897;ENSMUSG00000102163	0	NA	NA	NA	0
ENSG00000237707	1	many_to_many_DifferentNumber	ENSMUSG00000102897;ENSMUSG00000102163	0	NA	NA	NA	0
ENSG00000235736	1	many_to_many_DifferentNumber	ENSMUSG00000097281;ENSMUSG00000102761;ENSMUSG00000103383;ENSMUSG00000104011	1	one_to_one	lincSS.up	ENSMUSG00000102761	0
ENSG00000203601	1	many_to_many_DifferentNumber	ENSMUSG00000097281;ENSMUSG00000102761;ENSMUSG00000103383;ENSMUSG00000104011	1	one_to_one	lincDivg	ENSMUSG00000097281	0
ENSG00000285622	1	many_to_many_DifferentNumber	ENSMUSG00000097281;ENSMUSG00000102761;ENSMUSG00000103383;ENSMUSG00000104011	0	NA	NA	NA	1
ENSG00000235795	1	many_to_one	ENSMUSG00000054426	1	many_to_one	lncgDivg	ENSMUSG00000054426	1
ENSG00000289355	1	many_to_one	ENSMUSG00000054426	0	NA	NA	NA	1
ENSG00000233184	1	many_to_one	ENSMUSG00000054426	1	many_to_one	lncgDivg	ENSMUSG00000054426	1
ENSG00000225938	1	one_to_one	ENSMUSG00000052769	1	one_to_one	lncgDivg	ENSMUSG00000052769	1
ENSG00000260948	1	many_to_one	ENSMUSG00000105852	0	NA	NA	NA	1
ENSG00000243960	1	many_to_one	ENSMUSG00000105852	1	one_to_one	lncgSS.dw	ENSMUSG00000105852	1
ENSG00000291157	1	one_to_one	ENSMUSG00000084929	0	NA	NA	NA	1
ENSG00000226883	1	one_to_one	ENSMUSG00000044125	0	NA	NA	NA	1
ENSG00000289483	1	one_to_one	ENSMUSG00000106396	1	one_to_one	lncgDivg	ENSMUSG00000106396	1
ENSG00000289914	1	many_to_one	ENSMUSG00000086665	1	one_to_one	lincSS.up	ENSMUSG00000086665	0
ENSG00000228526	1	many_to_one	ENSMUSG00000086665	0	NA	NA	NA	0
ENSG00000153363	1	one_to_one	ENSMUSG00000097416	0	NA	NA	NA	0
ENSG00000284700	1	one_to_one	ENSMUSG00000085256	1	one_to_one	lncgDivg	ENSMUSG00000085256	0
ENSG00000224167	1	one_to_many	ENSMUSG00000100188;ENSMUSG00000105195	0	NA	NA	NA	1
ENSG00000215866	1	one_to_many	ENSMUSG00000105199;ENSMUSG00000106287	0	NA	NA	NA	1
ENSG00000261504	1	one_to_many	ENSMUSG00000100945;ENSMUSG00000100334	0	NA	NA	NA	0
ENSG00000259788	1	one_to_one	ENSMUSG00000104266	1	one_to_one	lncgDivg	ENSMUSG00000104266	1
ENSG00000234425	1	one_to_one	ENSMUSG00000104413	0	NA	NA	NA	0
ENSG00000224459	1	one_to_one	ENSMUSG00000073731	0	NA	NA	NA	0
ENSG00000261213	1	many_to_one	ENSMUSG00000093738	1	many_to_one	lncgDivg	ENSMUSG00000093738	1
ENSG00000224127	1	many_to_one	ENSMUSG00000093738	1	many_to_one	lncgDivg	ENSMUSG00000093738	1
ENSG00000235527	1	one_to_one	ENSMUSG00000085754	1	one_to_one	lncgDivg	ENSMUSG00000085754	1
ENSG00000229463	1	one_to_one	ENSMUSG00000113380	0	NA	NA	NA	1
ENSG00000288955	1	one_to_many	ENSMUSG00000086683;ENSMUSG00000085505	1	one_to_one	lncgConv	ENSMUSG00000085505	0
ENSG00000285554	1	one_to_one	ENSMUSG00000121104	0	NA	NA	NA	0
